prod_id;prod_name;prod_description;prod_brand;category;prod_unit_price
7703296000565;Arepa rellena con queso doble crema doña paisa ;Arepa rellena con queso doble crema doña paisa x 4 unds x 400 g;DONA PAISA;Lácteos, huevos y refrigerados;7190
7703296000626;Arepa con trocitos de queso doña paisa ;Arepa con trocitos de queso doña paisa x 6 unds x 600 g;DONA PAISA;Lácteos, huevos y refrigerados;9990
7703296000718;Arepa con avena doña paisa ;Arepa con avena doña paisa x 5 und x 450 g;DONA PAISA;Lácteos, huevos y refrigerados;3890
7703305129690;Paño Binner microfibra multiusos polvo brillo ;Paño Binner microfibra multiusos polvo brillo x 4 und;BINNER;Limpieza de cocina;23990
7703305131143;Limpiador de inodoros Binner tanque pino ;Limpiador de inodoros Binner tanque pino x 96 g;BINNER;Aseo de hogar;3857
7703348080088;Granola tradicional Carolina ;Granola tradicional Carolina x 500 g;CAROLINA;Despensa;6390
7703348900041;Granola Carolina lonchera surtido ;Granola Carolina lonchera surtido x 12 und x 50 g c-u;CAROLINA;Despensa;9390
7703348901710;Granola tropical Carolina ;Granola tropical Carolina x 500 g;CAROLINA;Despensa;6390
7703348902854;Harina Carolina arroz ;Harina Carolina arroz x500 g;CAROLINA;Despensa;4290
7703348902878;Harina Carolina quinua ;Harina Carolina quinua x500 g;CAROLINA;Despensa;6190
7703348902885;Harina Carolina centeno ;Harina Carolina centeno x500 g;CAROLINA;Despensa;5590
7703364000022;Panela Colombia pastilla ;Panela Colombia pastilla x 1000g;COLOMBIA;Despensa;5390
7703364000046;Panela granulada ;Panela granulada x 500 g Colombia (Medellín);COLOMBIA;Despensa;3690
7703364000077;Panelín Colombia redondo ;Panelín Colombia redondo x 1000g;COLOMBIA;Despensa;5390
7703364000107;Panela Colombia pastilla ;Panela Colombia pastilla x 500g;COLOMBIA;Despensa;2350
7703364000619;Panela Colombia granulada Orgánica ;Panela Colombia granulada Orgánica x 500g;COLOMBIA;Despensa;5590
7703386000000;Arepa de maíz extradelgadas Sary ;Arepa de maíz extradelgadas Sary x 10 unds;SARY;Lácteos, huevos y refrigerados;4290
7703386000024;Arepitas Sary De Queso Doble Crema ;Arepitas Sary De Queso Doble Crema X 5 Und X 500 g;SARY;Lácteos, huevos y refrigerados;10990
7703386000048;Arepa Sary De Chocolo ;Arepa Sary De Chocolo X 4 Und X 300 g;SARY;Lácteos, huevos y refrigerados;4490
7703386000062;Arepa Sary De Yuca Rellena De Queso ;Arepa Sary De Yuca Rellena De Queso X 4 Und X 350 g;SARY;Lácteos, huevos y refrigerados;10990
7703386000086;Arepa Sary De Yuca Y Queso ;Arepa Sary De Yuca Y Queso X 5 Und X 300 g;SARY;Lácteos, huevos y refrigerados;8390
7703386000109;Arepa Sary De Maíz Casera Baja En Sal ;Arepa Sary De Maíz Casera Baja En Sal X 10 Und X 900 g;SARY;Lácteos, huevos y refrigerados;6190
7703386000161;Arepa de queso crunch sary ;Arepa de queso crunch sary x 12 unds x 360 g;SARY;Lácteos, huevos y refrigerados;10390
7703386000253;Arepa Sary fibra semillas chía ;Arepa Sary fibra semillas chía x 5 und x 350 g;SARY;Lácteos, huevos y refrigerados;3090
7703386000260;Arepa Sary queso semillas chía ;Arepa Sary queso semillas chía x 5 und x 400 g;SARY;Lácteos, huevos y refrigerados;8190
7703386000536;Arepa Sary Extrarellena De Queso ;Arepa Sary Extrarellena De Queso X 4 Und X 720 g;SARY;Lácteos, huevos y refrigerados;12590
7703386000581;Tortillas Sary De Maíz ;Tortillas Sary De Maíz X 12 Und X 480 g;SARY;Panadería y Pastelería;7790
7703386000680;Arepa Sary De Queso Súper Especial ;Arepa De Queso Super Especial X 5 Unds X 400 gr;SARY;Lácteos, huevos y refrigerados;8170
7703386000703;Arepa Sary De Maíz Casera ;Arepa Sary De Maíz Casera X 10 Und X 900 g;SARY;Lácteos, huevos y refrigerados;5390
7703386000710;Arepa Sary Extradelgada Amarilla ;Arepa Sary Extradelgada Amarilla X 10 Und X 600 g;SARY;Lácteos, huevos y refrigerados;4690
7703386000826;Arepa de maíz extragruesa Sary ;Arepa de maíz extragruesa Sary x 1200 g;SARY;Lácteos, huevos y refrigerados;7790
7703386000901;Arepa Sary De Maíz Mediana ;Arepa Sary De Maíz Mediana X 10 Und X 700 g;SARY;Lácteos, huevos y refrigerados;5190
7703386000994;Arepa Sary De Chocolo Relleno De Queso ;Arepa Sary De Chocolo Relleno De Queso X 4 Und X 380 g;SARY;Lácteos, huevos y refrigerados;8590
7703517852317;Tostada aliñada Susanita ;Tostada aliñada Susanita x 180 g;SUSANITA;Panadería y Pastelería;6990
7703517852355;Tostada aliñada Susanita ;Tostada aliñada Susanita x 250 g;SUSANITA;Panadería y Pastelería;7301
7703517852362;Polvo de bizcocho Susanita ;Polvo de bizcocho Susanita x 200 g;SUSANITA;Panadería y Pastelería;2390
7703517852393;Tostada mantequilla Susanita ;Tostada mantequilla Susanita x 90g;SUSANITA;Panadería y Pastelería;3690
7703517852423;Tostada con ajo ;Tostada con ajo x 90g Susanita;SUSANITA;Panadería y Pastelería;3690
7703517852584;Caladitos Susanita ;Caladitos Susanita x 170 g;SUSANITA;Panadería y Pastelería;3990
7703517852621;Caladitos integrales Susanita ;Caladitos integrales Susanita x 170 g;SUSANITA;Panadería y Pastelería;4090
7703517852768;Mini tostaditas Susanita ;Mini tostaditas Susanita x 80 g;SUSANITA;Panadería y Pastelería;3590
7703517852997;Caladitos 7 granos Susanita ;Caladitos 7 granos Susanita x 200 g;SUSANITA;Panadería y Pastelería;4490
7703517853017;Croutons caesar Susanita ;Croutons caesar Susanita x 140 g;SUSANITA;Panadería y Pastelería;6790
7703517853024;Croutons hierbas Susanita ;Croutons hierbas Susanita x 140 g;SUSANITA;Panadería y Pastelería;7390
7703517853086;Tostaditas mini coctel Susanita ;Tostaditas mini coctel Susanita x 230 g;SUSANITA;Panadería y Pastelería;9190
7703517853383;Tostadas desayuno Susanita ;Tostadas desayuno Susanita x 18 und x 125 g;SUSANITA;Panadería y Pastelería;2690
7703517853413;Tostada 7 granos con pasas Susanita ;Tostada 7 granos con pasas Susanita x 125 g;SUSANITA;Panadería y Pastelería;3390
7703517853703;Tostaditas mantequilla Susanita ;Tostaditas mantequilla Susanita ;SUSANITA;Panadería y Pastelería;8190
7703517853734;Tostaditas hierbas Susanita ;Tostaditas hierbas Susanita x 80 g;SUSANITA;Panadería y Pastelería;3590
7703517853796;Tostadas frutos rojos Susanita ;Tostadas frutos rojos Susanita x 125 g;SUSANITA;Panadería y Pastelería;3290
7703517854991;Mini palitroques integrales Susanita ;Mini palitroques integrales Susanita x 170 g;SUSANITA;Panadería y Pastelería;3590
7703517855400;Tostadas Susanita Arroz Integral Quinua ;Tostadas De Arroz Con Quinua Paquete X 80g;SUSANITA;Panadería y Pastelería;3512
7703517855417;Tostadas Susanita Maíz Sin gluten ;Tostadas Susanita Maíz Sin gluten X 100g;SUSANITA;Panadería y Pastelería;5390
7703517855448;Tostadas Susanita Integral Quinua Sin gluten De 6Unds. ;Tostadas Susanita Integral Quinua Sin gluten De 6Unds. X90g;SUSANITA;Panadería y Pastelería;5790
7703517855455;Panko apanador crujiente Susanita ;Panko apanador crujiente Susanita x 200 g;SUSANITA;Panadería y Pastelería;5990
7703517855516;Tostadas arroz sal marina Susanita ;Tostadas arroz sal marina Susanita x 90 g;SUSANITA;Panadería y Pastelería;4390
7703518010051;Crema de café De la Corte ;Crema de café De la Corte x 700 ml;DE LA CORTE;Vinos y Licores;28990
7703518010099;Crema whisky de la corte aperitivo ;Crema whisky de la corte aperitivo x 700ml;DE LA CORTE;Vinos y Licores;29990
7703518011850;Pina colada Jonnyki ;Pina colada Jonnyki x 700  ml;JONNYKI;Vinos y Licores;24990
7703518111543;Vino moscatel Los Monjes ;Vino moscatel Los Monjes x 750 ml;LOS MONJES;Vinos y Licores;10390
7703562004167;Papel Zeux aluminio esterilizado ;Papel Zeux aluminio esterilizado x 8 m;ZEUX;Limpieza de cocina;3990
7703562004181;Papel Zeux aluminio esterilizado ;Papel Zeux aluminio esterilizado x 16 m;ZEUX;Limpieza de cocina;4990
7703562102030;Vino sutter home white zinfandel ;Vino sutter home white zinfandel x 750 ml;SUTTER;Vinos y Licores;41990
7703562102047;Vino tinto sutter home cabernet sauvignon ;Vino tinto sutter home cabernet sauvignon x 750ml;SUTTER HOME;Vinos y Licores;41990
7703562107721;Agua tonica mil 976 cero calorias ;Agua tonica mil 976 cero calorias x 4 und x 207ml c-u;MIL 976;Bebidas;16990
7703562107738;Mezclador mil 976 Ginger Ale Cero Calorías x4 und x207ml c/u;Mezclador mil 976 Ginger Ale Cero Calorías x4 und x207ml c/u;MIL 976;Bebidas;16990
7703562107844;Agua tónica Mil 976 ocean Premium ;Agua tónica Mil 976 ocean Premium x 4unds x 207 ml c-u - Agua tónica mil 976 ocean Premium x 4unds x 207 ml c-u;MIL 976;Bebidas;15990
7703562107851;Bebida Mil 976 jengibre limón botella ;Bebida Mil 976 jengibre limón botella x 4 und x 207 ml c-u;MIL 976;Bebidas;17990
7703562108049;Bebida xencha te blanco jengibre miel ;Bebida xencha te blanco jengibre miel x 400ml;XENCHA;Bebidas;3590
7703562108056;Bebida xencha te blanco rambután;Bebida xencha te blanco rambután x 400ml;XENCHA;Bebidas;3590
7703562109862;Bebida Mil 976 cerveza jengibre botella ;Bebida Mil 976 cerveza jengibre botella x 4 und x 207 ml c-u;MIL 976;Bebidas;17990
7703562201153;Papel Zeux aluminio esterilizado ;Papel Zeux aluminio esterilizado x 40 m;ZEUX;Limpieza de cocina;8813
7703588000112;Vino de manzana Cariñoso ;Vino de manzana Cariñoso x 750 cm3;CARINOSO;Vinos y Licores;15990
7703588000174;Aperitivo carinoso rose manzana ;Aperitivo carinoso rose manzana x 750ml;CARINOSO;Vinos y Licores;11990
7703588000211;Vino durazno Cariñoso ;Vino durazno Cariñoso x 750 ml;CARINOSO;Vinos y Licores;14990
7703588000389;Vino Sanson coffee botella ;Vino Sanson coffee botella x750 ml;SANSON;Vinos y Licores;16990
7703588000419;Sangria fiesta ;Sangria fiesta x 750ml;BACARLES;Vinos y Licores;17990
7703588000679;Vino Moscatel La Feria ;Vino Moscatel La Feria x 750 ml;LA FERIA;Vinos y Licores;9990
7703588000815;Vino de misa Bacarles ;Vino de misa Bacarles x 750 ml;BACARLES;Vinos y Licores;17990
7703588001041;Coctel Carinoso tinto verano botella. ;Aperitivo Vino Rosado Cari Oso Botella X 750 ml;CARINOSO;Vinos y Licores;14900
7703588001560;Vino tinto Sazën botella ;Vino tinto Sazën botella x 750  ml;LOUIS M MATINI;Vinos y Licores;15990
7703588003151;Vino espumoso alteza blanco ;Vino espumoso alteza blanco x 750 ml;ALTEZA;Vinos y Licores;12990
7703616023632;Aceite soya oleo sano omega 3 ;Aceite soya oleo sano omega 3 x 900ml;OLEO SANO;Despensa;0
7703616055459;Aceite de girasol olesano ;Aceite de girasol olesano x 900 ml;OLEO SANO;Despensa;6790
7703616076409;Queso doble crema Maxima bloque ;Queso doble crema Maxima bloque x 1000 g;MAXIMA MP;Lácteos, huevos y refrigerados;18590
7703616076416;Queso doble crema tajado Maxima ;Queso doble crema tajado Maxima x 500 g;MAXIMA MP;Lácteos, huevos y refrigerados;8590
7703616076478;Huevos rojo tipo A Maxima ;Huevos rojo tipo A Maxima x 30 und;MAXIMA MP;Lácteos, huevos y refrigerados;8990
7703616076676;Café molido Maxima ;Café molido Maxima x 500 g;MAXIMA MP;Despensa;5990
7703616076683;Café molido Maxima ;Café molido Maxima x 250g;MAXIMA MP;Despensa;3190
7703616076713;Granola miel Maxima ;Granola miel Maxima x 400 gr;MAXIMA MP;Despensa;4690
7703616076805;Mortadela mixta de pollo y res Maxima ;Mortadela mixta de pollo y res Maxima x 450 g;MAXIMA MP;Lácteos, huevos y refrigerados;4290
7703616077000;Maíz pira Maxima ;Maíz pira Maxima x 500g;MAXIMA MP;Despensa;1750
7703616077017;Maíz pira Maxima ;Maíz pira Maxima x 1000g;MAXIMA MP;Despensa;3890
7703616077116;Café instantáneo JBO ;Café instantáneo JBO x 50 g;JBO MP;Despensa;3190
7703616077123;Café instantáneo granulado JBO x 50 g;Café instantáneo granulado JBO x 50 g;JBO MP;Despensa;3490
7703616078533;Huevo Maxima A rojo ;Huevo Maxima A rojo x 30 und;MAXIMA MP;Lácteos, huevos y refrigerados;8990
7703616078656;Cereal arroz choco fresa Maxima ;Cereal arroz choco fresa Maxima x 320g;MAXIMA MP;Despensa;4290
7703616079042;Café molido JBO ;Café molido JBO x 250g;JBO MP;Despensa;3790
7703616080741;Crema de avellanas JBO ;Crema de avellanas JBO x 350g;JBO MP;Pasabocas;7390
7703616081151;Chocolate JBO clavos y canela ;Chocolate JBO clavos y canela x 500 g;JBO MP;Despensa;4590
7703616081168;Chocolate JBO tradicional ;Chocolate JBO tradicional x500g;JBO MP;Despensa;4590
7703616081175;Chocolate con azúcar Maxima ;Chocolate con azúcar Maxima x 250 g;MAXIMA MP;Despensa;2190
7703616081182;Chocolate con azúcar Maxima ;Chocolate con azúcar Maxima x 500 g;MAXIMA MP;Despensa;3890
7703616090719;Pan tajado blanco Maxima ;Pan tajado blanco Maxima x 500 g;MAXIMA MP;Panadería y Pastelería;1990
7703616090818;Desinfectante limpiador Maxima canela ;Desinfectante limpiador Maxima canela x 2000 ml;MAXIMA MP;Aseo de hogar;3790
7703616090825;Desinfectante limpiador Maxima lavanda ;Desinfectante limpiador Maxima lavanda x 2000 ml;MAXIMA MP;Aseo de hogar;2653
7703616090832;Desinfectante limpiador Maxima floral ;Desinfectante limpiador Maxima floral x 2000 ml;MAXIMA MP;Aseo de hogar;3790
7703616091402;Crema de untar cacao dúo JBO ;Crema de untar cacao dúo JBO x350 g;JBO MP;Pasabocas;7390
7703616093604;Leche entera Maxima 6 und ;Leche entera Maxima x 6 und x 900 ml;MAXIMA MP;Lácteos, huevos y refrigerados;8490
7703616096384;Pan mestemacher Roggenvollkorn ;Pan mestemacher Roggenvollkorn x 500g;MESTEMACHER;Panadería y Pastelería;7790
7703616127873;Chocolate de mesa sin azúcar JBO ;Chocolate de mesa sin azúcar JBO x250g;JBO MP;Despensa;5590
7703616127903;Bocadillo tume JBO ;Bocadillo tume JBO x 10unds x 320g;JBO MP;Dulces y postres;5590
7703616127910;Bocadillo veleño JBO ;Bocadillo veleño JBO x 12unds x 280g;JBO MP;Dulces y postres;4790
7703616128580;Harina JBO precocida maíz blanco ;Harina JBO precocida maíz blanco x1000g;JBO MP;Despensa;2390
7703616128603;Harina JBO precocida maíz amarillo ;Harina JBO precocida maíz amarillo x500g;JBO MP;Despensa;1550
7703616128696;Salchichas viena JBO ;Salchichas viena JBO x150g;JBO MP;Despensa;2490
7703616128726;Lavaloza JBO home care crema limón ;Lavaloza JBO home care crema limón x 450g;JBO HOME CARE MP;Limpieza de cocina;2990
7703616128733;Lavaloza JBO home care crema aloe ;Lavaloza JBO home care crema aloe x 450g;JBO HOME CARE MP;Limpieza de cocina;1953
7703616128740;Lavaloza JBO home care crema limón ;Lavaloza JBO home care crema limón x 900g;JBO HOME CARE MP;Limpieza de cocina;6990
7703616128764;Lavaloza JBO home care crema aloe ;Lavaloza JBO home care crema aloe x 900g;JBO HOME CARE MP;Limpieza de cocina;4893
7703616128771;Lavaloza JBO home care crema limón ;Lavaloza JBO home care crema limón x 3und x 450g c-u;JBO HOME CARE MP;Limpieza de cocina;7990
7703616128788;Lavaloza JBO home care crema aloe ;Lavaloza JBO home care crema aloe x3und x450g c-u;JBO HOME CARE MP;Limpieza de cocina;6290
7703616128917;Cereal JBO frutos rojos barra ;Cereal JBO frutos rojos barra x6und x23g c-u;JBO MP;Despensa;5590
7703616128924;Cereal JBO chocolate barra ;Cereal JBO chocolate barra x6und x23g c-u;JBO MP;Despensa;4990
7703616128931;Cereal JBO nueces barra ;Cereal JBO nueces barra x6und x23g c-u;JBO MP;Despensa;5590
7703616129013;Vinagre Maxima blanco ;Vinagre Maxima blanco x 500ml;MAXIMA MP;Despensa;1490
7703616129020;Vinagre Maxima blanco ;Vinagre Maxima blanco x 1000ml;MAXIMA MP;Despensa;2990
7703616129129;Desinfectante JBO home care bicloro lavanda ;Desinfectante JBO home care bicloro lavanda x1000ml;JBO HOME CARE MP;Aseo de hogar;3633
7703616129143;Desinfectante JBO home care bicarbonato limón ;Desinfectante JBO home care bicarbonato limón x1000ml;JBO HOME CARE MP;Aseo de hogar;5190
7703616129495;Guante JBO home care domestico corrugado talla 7;Guante JBO home care domestico corrugado talla 7;JBO HOME CARE MP;Limpieza de cocina;3790
7703616129501;Guante JBO home care domestico corrugado talla 7 1/2;Guante JBO home care domestico corrugado talla 7 1/2;JBO HOME CARE MP;Limpieza de cocina;3790
7703616129525;Guante JBO home care domestico corrugado talla 8 1/2;Guante JBO home care domestico corrugado talla 8 1/2;JBO HOME CARE MP;Limpieza de cocina;3690
7703616129549;Guante JBO home care semiindustrial talla 7;Guante JBO home care semiindustrial talla 7;JBO HOME CARE MP;Limpieza de cocina;3790
7703616129556;Guante JBO home care semiindustrial talla 7 1/2;Guante JBO home care semiindustrial talla 7 1/2;JBO HOME CARE MP;Limpieza de cocina;3690
7703616129563;Guante JBO home care semiindustrial talla 8;Guante JBO home care semiindustrial talla 8;JBO HOME CARE MP;Limpieza de cocina;3790
7703616129570;Guante JBO home care semiindustrial talla 8 1/2;Guante JBO home care semiindustrial talla 8 1/2;JBO HOME CARE MP;Limpieza de cocina;3790
7703616129600;Guante JBO home care ;Guante JBO home care x 2 pares talla 7 1/2;JBO HOME CARE MP;Limpieza de cocina;6190
7703616129617;Guante JBO home care ;Guante JBO home care x 2 pares talla 8;JBO HOME CARE MP;Limpieza de cocina;5990
7703616129624;Guante JBO home care ;Guante JBO home care x 2 pares talla 8 1/2;JBO HOME CARE MP;Limpieza de cocina;6190
7703616131627;Aromática manzanilla  JBO ;Aromática manzanilla  JBO x 20 unds x 15 g;JBO MP;Despensa;2690
7703616131634;Aromática hierbabuena JBO ;Aromática hierbabuena JBO x 20 unds x 15 g;JBO MP;Despensa;2690
7703616132464;Aceitunas JBO verdes hueso ;Aceitunas JBO verdes hueso x 340 g;JBO MP;Despensa;5990
7703616132471;Aceitunas JBO verdes deshuesadas ;Aceitunas JBO verdes deshuesadas x 330g;JBO MP;Despensa;6390
7703616132495;Aceitunas JBO negras hueso ;Aceitunas JBO negras hueso x 350 g;JBO MP;Despensa;6190
7703616132501;Aceitunas JBO negras deshuesadas ;Aceitunas JBO negras deshuesadas x 350 g;JBO MP;Despensa;6390
7703616132518;Aceitunas JBO verdes rellenas anchoa ;Aceitunas JBO verdes rellenas anchoa x 200 g;JBO MP;Despensa;3990
7703616132525;Aceitunas JBO verdes rellenas de salmón ;Aceitunas JBO verdes rellenas de salmón x 200 g;JBO MP;Despensa;3990
7703616132532;Salchicha mixta súper perro Maxima ;Salchicha mixta súper perro Maxima x 18 und x 1285 g;MAXIMA MP;Lácteos, huevos y refrigerados;12990
7703616133010;Lavaloza Maxima limón crema ;Lavaloza Maxima limón crema x 450g;MAXIMA MP;Limpieza de cocina;1850
7703616133027;Lavaloza Maxima limón crema ;Lavaloza Maxima limón crema x3und. X450g c-u;MAXIMA MP;Limpieza de cocina;4990
7703616133157;Tortilla JBO harina ;Tortilla JBO harina x 15 und x 450 g;JBO MP;Panadería y Pastelería;6990
7703616133164;Tortilla JBO harina integral ;Tortilla JBO harina integral x 8 und x 250 g;JBO MP;Panadería y Pastelería;4290
7703616133447;Mezcla lista pancakes JBO ;Mezcla lista pancakes JBO x 600 g;JBO MP;Dulces y postres;5990
7703616133461;Fruta JBO liofilizada manzana ;Fruta JBO liofilizada manzana x12g;JBO MP;Pasabocas;2690
7703616133478;Fruta JBO liofilizada piña ;Fruta JBO liofilizada piña x16g;JBO MP;Pasabocas;2690
7703616133485;Fruta JBO liofilizada banano fresa ;Fruta JBO liofilizada banano fresa x16g;JBO MP;Pasabocas;2690
7703616133492;Paquete snack surtidos JBO ;Paquete snack surtidos JBO x 16 g c-u;JBO MP;Pasabocas;14990
7703616133874;Gelatina JBO limón uva fresa ;Gelatina JBO limón uva fresa x 3 und x 50 g c-u;JBO MP;Dulces y postres;2890
7703616135809;Pan bagel semillas ;Pan bagel semillas x 4 unds;JBO ARTESANAL MP;Panadería y Pastelería;8700
7703616135816;Pan bagel dulce ;Pan bagel dulce x 4 unds;JBO ARTESANAL MP;Panadería y Pastelería;8450
7703616135823;Pan bagel tradicional ;Pan bagel tradicional x 4 unds;JBO ARTESANAL MP;Panadería y Pastelería;7990
7703616160887;Papas JBO pollo ;Papas JBO pollo x 12 und x 25 g c-u;JBO MP;Pasabocas;8990
